Date,Ticker,Action,Shares,Price,Total
2022-06-02,FX_01,BUY,2,135.77693205162356,-271.5538641032471
2022-06-02,FX_06,BUY,2,105.59180676930228,-211.18361353860456
2022-06-03,Stock_08,SELL,17,280.16132109298405,6367.314311284844
2022-06-03,Stock_10,SELL,7,267.8139548286315,1816.5099659702475
2022-06-03,Stock_14,SELL,9,646.4888256148788,5818.399430533909
2022-06-03,FX_06,SELL,1,107.07193118937349,107.07193118937349
2022-06-03,Idx_04,SELL,68,184.3312337125404,12534.523892452748
2022-06-03,Stock_11,BUY,2,430.87762472046006,-861.7552494409201
2022-06-03,Idx_01,BUY,501,109.73882579937664,-54979.151725487696
2022-06-07,Stock_08,SELL,1,285.97443836890534,386.28790382690534
2022-06-07,Idx_01,SELL,5,106.33023592526165,531.6511796263082
2022-06-07,Stock_10,BUY,1,269.4726211222001,-259.8681322213455
2022-06-07,Stock_14,BUY,2,660.6750784726601,-1321.3501569453201
2022-06-07,Idx_04,BUY,3,185.53985307149765,-556.6195592144929
2022-06-08,Stock_08,SELL,10,284.9929880561005,3848.855733271605
2022-06-08,Stock_14,SELL,5,645.8651396120227,3229.3256980601136
2022-06-08,Idx_04,SELL,14,185.9731165679135,2603.623631950789
2022-06-08,Stock_10,BUY,8,267.470771717615,-2062.5216107661727
2022-06-08,Stock_11,BUY,6,432.6532475145335,-2595.919485087201
2022-06-08,Idx_01,BUY,58,106.06462559818894,-6151.748284694959
2022-06-09,Stock_11,SELL,2,441.5312501652402,883.0625003304804
2022-06-09,Idx_02,SELL,239,136.18300386019243,32547.73792258599
2022-06-09,Stock_10,BUY,2,268.4144818759566,-515.0083211502205
2022-06-09,Stock_14,BUY,2,629.028757684289,-1258.057515368578
2022-06-09,FX_01,BUY,55,135.4501109207325,-7449.7561006402875
2022-06-09,Idx_04,BUY,22,185.72311628497073,-4085.908558269356
2022-06-10,Stock_10,SELL,11,261.57973938566926,2762.643606643623
2022-06-10,Stock_11,SELL,12,430.68036628249945,5168.164395389993
2022-06-10,Idx_02,SELL,6,134.67677980598464,808.0606788359078
2022-06-10,FX_01,SELL,14,136.5957931725013,1912.341104415018
2022-06-10,Stock_08,BUY,9,270.9509502726733,-3330.9683967004885
2022-06-10,Stock_14,BUY,4,600.96801646642,-2403.87206586568
2022-06-10,Idx_01,BUY,139,122.84196464169116,-17075.03308519507
2022-06-10,Idx_04,BUY,4,184.5914189873874,-738.3656759495497
2022-06-13,Idx_01,SELL,392,150.59761057091615,59034.26334379913
2022-06-13,Idx_02,SELL,3,129.96160563850142,389.8848169155043
2022-06-13,Idx_04,SELL,269,179.56758713661768,48303.68093975016
2022-06-13,Stock_01,BUY,406,151.1927827570555,-58774.879112388255
2022-06-13,Stock_08,BUY,5,256.83342872158374,-1780.6122684275472
2022-06-13,Stock_10,BUY,7,256.8897611483737,-1721.7872419496603
2022-06-13,Stock_11,BUY,1,428.707447943912,-428.707447943912
2022-06-13,Stock_14,BUY,10,580.3900942156027,-5803.900942156028
2022-06-14,Stock_08,SELL,131,262.9485415681022,48383.80139216136
2022-06-14,Stock_10,SELL,114,264.0105242820712,28652.343755644306
2022-06-14,Stock_11,SELL,76,428.5101895059513,32566.774402452298
2022-06-14,Stock_14,SELL,62,556.6943176445583,34515.04769396262
2022-06-14,Idx_01,SELL,1185,144.7100416374457,171481.39934037314
2022-06-14,Idx_02,SELL,8,131.76254173363245,1054.1003338690596
2022-06-14,FX_06,SELL,2,105.28851737390654,210.5770347478131
2022-06-14,Stock_01,BUY,161,153.3471414535702,-23503.666859367368
2022-06-14,Idx_03,BUY,1191,169.32089203737,-201661.18241650765
2022-06-14,FX_01,BUY,259,140.46170142546802,-36379.58066919622
2022-06-14,FX_05,BUY,587,105.04271491656658,-61660.073656024586
2022-06-15,Stock_01,SELL,42,156.424774550448,6244.789183935765
2022-06-15,Idx_03,SELL,50,172.49087255187783,8624.543627593892
2022-06-15,FX_05,SELL,56,105.205161256992,5891.489030391552
2022-06-15,Idx_01,BUY,18,131.1199674154945,-2360.159413478901
2022-06-15,Idx_02,BUY,3,133.4979589532028,-400.49387685960846
2022-06-15,FX_01,BUY,1,140.33606775827542,-140.33606775827542
2022-06-15,FX_06,BUY,1,106.2220690485446,-106.2220690485446
2022-06-16,Idx_03,SELL,11,168.6923601262021,1855.615961388223
2022-06-16,FX_06,SELL,1,105.39780965594406,105.39780965594406
2022-06-16,Stock_01,BUY,36,153.94647163861487,-5265.071825877707
2022-06-16,Stock_14,BUY,85,560.5917140485769,-47650.29569412904
2022-06-16,Idx_02,BUY,3,129.40495464989084,-388.2148639496725
2022-06-16,FX_01,BUY,1,140.2010572665557,-140.2010572665557
2022-06-17,Stock_01,SELL,2,154.65919239267612,291.7968537618244
2022-06-17,Idx_02,SELL,8,129.89611407385183,1039.1689125908147
2022-06-17,Idx_03,SELL,26,168.0091862976977,4368.2388437401405
2022-06-17,FX_01,SELL,1,139.9779335569787,139.9779335569787
2022-06-17,Stock_14,BUY,12,545.0023377757942,-6540.02805330953
2022-06-17,FX_05,BUY,50,106.0047018319908,-5300.23509159954
2022-06-17,FX_06,BUY,1,104.23241617075097,-104.23241617075097
2022-06-21,Stock_14,SELL,5,561.2152430439639,2806.0762152198195
2022-06-21,Idx_03,SELL,5,170.55063490103765,852.7531745051883
2022-06-21,Stock_01,BUY,25,159.89115312866818,-3796.8680749997716
2022-06-21,Idx_02,BUY,1,131.99174855445054,-131.99174855445054
2022-06-21,FX_01,BUY,1,139.36331098435812,-139.36331098435812
2022-06-22,Stock_01,SELL,555,158.87068459361936,83654.50070792141
2022-06-22,Idx_03,SELL,25,169.402877969036,4235.0719492259
2022-06-22,FX_05,SELL,772,105.4016570576572,81370.07924851136
2022-06-22,FX_06,SELL,1,107.72952955146556,107.72952955146556
2022-06-22,Stock_11,BUY,149,408.58408164109665,-60879.0281645234
2022-06-22,Stock_14,BUY,4,539.0783936330331,-2156.3135745321324
2022-06-22,Idx_01,BUY,287,128.15405297650238,-36780.213204256186
2022-06-22,Idx_02,BUY,4,129.6341478152534,-518.5365912610137
2022-06-23,Stock_11,SELL,11,400.8898151509211,4409.787966660132
2022-06-23,Stock_14,SELL,8,515.2267609810533,4121.814087848426
2022-06-23,Idx_02,SELL,4,130.02708354769553,520.1083341907821
2022-06-23,Idx_03,SELL,3,169.2115736192051,507.6347208576153
2022-06-23,FX_01,SELL,771,139.3413878897062,107432.21006296348
2022-06-23,FX_05,SELL,1,105.69543555382953,105.69543555382953
2022-06-23,Stock_06,BUY,289,178.16102640310473,-71744.84154503465
2022-06-23,Stock_08,BUY,218,243.9237886196373,-74095.32075535477
2022-06-27,FX_01,SELL,34,139.51790365240467,4743.608724181759
2022-06-27,Stock_06,BUY,30,187.2893050460607,-7839.063364962636
2022-06-27,Stock_08,BUY,9,257.8903628020511,-3238.229051127022
2022-06-27,Stock_11,BUY,13,407.7948994630403,-5301.333693019524
2022-06-27,Stock_14,BUY,8,531.9073391636748,-4255.258713309398
2022-06-27,Idx_02,BUY,1,133.2687657878402,-133.2687657878402
2022-06-27,Idx_03,BUY,40,173.52933412137585,-6941.173364855034
2022-06-28,Stock_06,SELL,48,189.31386719960025,12637.094081262283
2022-06-28,Stock_08,SELL,13,267.10069328906354,4828.830062579301
2022-06-28,Stock_11,SELL,20,407.20304993605146,8144.060998721029
2022-06-28,Stock_14,SELL,11,536.7399767249511,5904.139743974462
2022-06-28,Idx_03,SELL,68,172.35423317504467,11720.087855903037
2022-06-28,Stock_10,BUY,231,250.76995743453185,-54827.58155828256
2022-06-28,Idx_02,BUY,6,132.45016219608672,-794.7009731765204
2022-06-29,Stock_06,SELL,12,188.1417470860496,3157.6587218051895
2022-06-29,Stock_08,SELL,214,263.32598057306365,78814.52358488088
2022-06-29,Stock_14,SELL,4,530.192555922626,2120.770223690504
2022-06-29,Idx_02,SELL,2,131.92625698980095,263.8525139796019
2022-06-29,Stock_01,BUY,422,152.5210301304923,-60903.00616518396
2022-06-29,Stock_10,BUY,2,245.70822353180728,-464.9928090513437
2022-06-29,Stock_11,BUY,3,404.6383191770286,-1213.9149575310857
2022-06-29,Idx_03,BUY,9,171.69839183303918,-1545.2855264973527
2022-06-29,FX_06,BUY,1,107.17554273825932,-107.17554273825932
2022-06-30,Idx_02,SELL,1,131.30410078108522,131.30410078108522
2022-06-30,FX_06,SELL,1,106.80252833650718,106.80252833650718
2022-06-30,Stock_01,BUY,13,146.96509412178133,-1807.5929837711778
2022-06-30,Stock_06,BUY,9,186.96965979534136,-2371.119028334556
2022-06-30,Stock_10,BUY,17,240.10314240814557,-3861.8007531557914
2022-06-30,Stock_11,BUY,8,396.15490761535017,-3169.2392609228013
2022-06-30,Stock_14,BUY,2,507.19828872325905,-1014.3965774465181
2022-06-30,Idx_03,BUY,6,170.7692486817061,-1024.6154920902366
2022-07-01,Stock_01,SELL,30,146.7869333441413,4148.068327496453
2022-07-01,Stock_05,SELL,63,73.03460493306633,4334.175404632069
2022-07-01,Stock_07,SELL,14,289.7070010782979,3820.535818523672
2022-07-01,Idx_02,SELL,1,130.4854835338762,130.4854835338762
2022-07-01,FX_06,SELL,85,106.02428428889384,9012.064164555975
2022-07-01,Stock_03,BUY,44,99.35631353731544,-4635.040094245793
2022-07-01,Stock_06,BUY,11,187.6444974351,-2912.6188262683404
2022-07-01,Stock_08,BUY,17,255.3989951362076,-6126.652375006143
2022-07-01,Stock_10,BUY,7,242.0763671819737,-1596.2013831120023
2022-07-01,Stock_11,BUY,1,398.91693391888714,-398.91693391888714
2022-07-01,Stock_12,BUY,11,392.1401315007051,-4573.401446164646
2022-07-01,Stock_14,BUY,3,488.88085534005626,-1466.6425660201687
2022-07-01,Idx_03,BUY,6,171.17915528437487,-1027.0749317062491
2022-07-05,Stock_01,SELL,16,142.23525390744803,2132.0292304314257
2022-07-05,Stock_06,SELL,14,181.6773703323354,3624.126952455339
2022-07-05,Stock_10,SELL,10,234.09771570586105,2193.123535440826
2022-07-05,Stock_11,SELL,8,396.944052686853,3175.552421494824
2022-07-05,Stock_14,SELL,10,469.47211537536856,4694.721153753686
2022-07-05,Idx_03,SELL,166,167.51727070770158,27807.866937478462
2022-07-05,Idx_02,BUY,254,129.47045986999595,-32885.49680697897
2022-07-05,FX_01,BUY,114,142.48676674267858,-16243.491408665359
2022-07-05,FX_06,BUY,1,105.0409478541534,-105.0409478541534
2022-07-06,Stock_06,SELL,1,174.25399218077837,252.70265029103504
2022-07-06,Stock_11,SELL,2,407.20304993605146,814.4060998721029
2022-07-06,Idx_03,SELL,9,167.6539216123654,1508.8852945112885
2022-07-06,FX_06,SELL,1,102.9639102976699,102.9639102976699
2022-07-06,Stock_01,BUY,3,140.71264932204025,-395.2172451644124
2022-07-06,Stock_10,BUY,1,239.8743536674679,-224.57701729686505
2022-07-06,Stock_14,BUY,2,469.6280761279499,-939.2561522558998
2022-07-06,FX_01,BUY,15,145.01971927786352,-2175.2957891679525
2022-07-07,Stock_01,SELL,1,144.32481133793885,135.7769582823157
2022-07-07,Stock_06,SELL,31,178.58723101167794,8045.688847167171
2022-07-07,Stock_10,SELL,13,245.0790718537252,2997.330659116263
2022-07-07,Stock_11,SELL,10,413.31898917666774,4133.189891766678
2022-07-07,Stock_14,BUY,1,506.10698214177427,-506.10698214177427
2022-07-07,Idx_03,BUY,15,170.1953702157053,-2552.9305532355797
2022-07-07,FX_01,BUY,80,145.3286152869726,-11626.289222957806
2022-07-07,FX_06,BUY,1,103.08244218279404,-103.08244218279404
2022-07-08,Stock_01,SELL,21,147.2728574314691,2920.771809686232
2022-07-08,Stock_06,SELL,27,178.05449986809322,6971.1519559966855
2022-07-08,Stock_10,SELL,17,253.62967782275052,4071.970394362502
2022-07-08,Stock_11,SELL,6,420.42136903330095,2522.528214199806
2022-07-08,Stock_14,SELL,22,509.2248887978245,11202.94755355214
2022-07-08,Idx_03,SELL,90,170.38665150987492,15334.798635888743
2022-07-08,FX_06,SELL,1,103.2710640590248,103.2710640590248
2022-07-08,FX_01,BUY,52,145.00662065622382,-7540.344274123639
2022-07-08,Idx_04,BUY,110,175.23079257018782,-19275.38718272066
2022-07-11,Stock_01,SELL,5,142.46201951678103,671.5839737383197
2022-07-11,Stock_06,SELL,4,175.63921459861564,1020.8282227955095
2022-07-11,Stock_10,SELL,12,247.96739951391945,2805.47922183848
2022-07-11,Stock_14,SELL,1,495.4283284782044,495.4283284782044
2022-07-11,Idx_03,SELL,1,167.62661218152783,167.62661218152783
2022-07-11,Stock_11,BUY,4,414.3054297926848,-1657.221719170739
2022-07-11,FX_01,BUY,22,145.30186569217832,-3196.6410452279233
2022-07-11,Idx_04,BUY,25,176.5670342870047,-4414.175857175118
2022-07-12,FX_01,SELL,7,146.3736380507594,1024.615466355316
2022-07-12,FX_06,SELL,1,103.41688167435646,103.41688167435646
2022-07-12,Idx_04,SELL,10,172.7354536472593,1727.354536472593
2022-07-12,Stock_01,BUY,25,141.94367150339093,-3360.4039515336653
2022-07-12,Stock_06,BUY,9,171.73216396486808,-2262.335544888054
2022-07-12,Stock_10,BUY,11,253.97286093376704,-2645.54674700838
2022-07-12,Stock_11,BUY,7,429.8911841044431,-3009.2382887311014
2022-07-12,Stock_14,BUY,4,500.4948548325296,-2001.9794193301184
2022-07-12,Idx_03,BUY,28,167.5992681671983,-4692.779508681552
2022-07-13,Stock_10,SELL,24,248.5965511920015,5685.041583077141
2022-07-13,Stock_11,SELL,32,413.5162847211818,13232.521111077818
2022-07-13,Stock_14,SELL,3,494.6488910660591,1483.9466731981772
2022-07-13,FX_01,SELL,17,145.67820119101455,2476.5294202472473
2022-07-13,Stock_01,BUY,38,138.42870362217803,-5012.299956023557
2022-07-13,Stock_06,BUY,16,173.9698448341154,-4054.9782491062156
2022-07-13,Idx_03,BUY,18,167.51727070770158,-3015.3108727386284
2022-07-13,FX_06,BUY,1,103.4098800072389,-103.4098800072389
2022-07-13,Idx_04,BUY,21,172.91869160054097,-3631.29252361136
2022-07-14,Stock_01,SELL,5,133.1643189601237,633.1241246829177
2022-07-14,Stock_06,SELL,1,164.45089230948494,240.0736885147418
2022-07-14,Stock_10,SELL,3,245.76542071697668,701.0887815167347
2022-07-14,Stock_11,SELL,10,414.3054297926848,4143.0542979268475
2022-07-14,Idx_03,SELL,178,165.16711492636196,29399.74645689243
2022-07-14,FX_01,SELL,9,145.98503245755586,1313.8652921180028
2022-07-14,Idx_04,SELL,7,171.81148769730746,1202.6804138811522
2022-07-14,Stock_14,BUY,2,475.3961118539527,-950.7922237079054
2022-07-14,Idx_02,BUY,263,125.83584189740915,-33094.82641901861
2022-07-15,Stock_01,SELL,21,134.6869546029319,2694.8950292533573
2022-07-15,Stock_06,SELL,25,170.24039860059813,6205.114538002394
2022-07-15,Stock_11,SELL,1,407.20304993605146,407.20304993605146
2022-07-15,Stock_14,SELL,1,477.8124044666793,477.8124044666793
2022-07-15,Idx_03,SELL,11,167.79056098919853,1845.6961708811837
2022-07-15,Stock_10,BUY,2,244.07816451021415,-465.1102920397925
2022-07-15,Idx_02,BUY,2,126.49071657753863,-252.98143315507727
2022-07-15,FX_01,BUY,82,145.7965227762476,-11955.314867652303
2022-07-15,Idx_04,BUY,1,172.57241627006547,-172.57241627006547
2022-07-19,Stock_01,SELL,7,142.21907300181732,954.6948192134989
2022-07-19,Stock_06,SELL,3,180.39870727235208,774.7181711648549
2022-07-19,Stock_10,SELL,11,267.3563947060577,2820.2781553260256
2022-07-19,Stock_11,SELL,15,423.97254040834093,6359.588106125114
2022-07-19,Stock_14,SELL,5,495.4283284782044,2477.141642391022
2022-07-19,Idx_02,SELL,1,129.47045986999595,129.47045986999595
2022-07-19,FX_01,SELL,5,143.14924662869953,715.7462331434976
2022-07-19,Idx_04,SELL,34,177.44297273001652,6033.061072820562
2022-07-19,Idx_03,BUY,9,173.06476254570927,-1557.5828629113835
2022-07-19,FX_06,BUY,1,106.393626968092,-106.393626968092
2022-07-20,Stock_01,SELL,116,144.24382916628426,16153.647287348802
2022-07-20,Stock_06,SELL,48,178.33863080333495,12069.703617130217
2022-07-20,Stock_10,SELL,85,265.12580863713947,21756.362966919805
2022-07-20,Stock_11,SELL,14,418.44848780126694,5858.278829217737
2022-07-20,Stock_14,SELL,6,497.221144431367,2983.326866588202
2022-07-20,Idx_02,SELL,7,128.9137679150188,902.3963754051317
2022-07-20,Idx_03,SELL,132,171.91699408587704,22693.04321933577
2022-07-20,Stock_08,BUY,100,264.9868654614271,-37362.35892620907
2022-07-20,FX_01,BUY,78,140.9970221020171,-10997.767723957333
2022-07-20,FX_05,BUY,530,103.5820820254838,-54898.50347350641
2022-07-20,Idx_04,BUY,3,181.7215376408037,-545.164612922411
2022-07-21,Stock_01,SELL,5,144.26001007191496,698.5835517862809
2022-07-21,Stock_11,SELL,2,421.99965917630686,843.9993183526137
2022-07-21,FX_01,SELL,11,141.21752871751144,1553.3928158926258
2022-07-21,FX_06,SELL,1,107.97850465569046,107.97850465569046
2022-07-21,Idx_04,SELL,2,182.4966959099127,364.9933918198254
2022-07-21,Stock_06,BUY,1,175.03542200123331,-247.18069733040898
2022-07-21,Stock_08,BUY,1,258.56979737760963,-365.145877866537
2022-07-21,Idx_02,BUY,2,130.38728715326832,-260.77457430653664
2022-07-21,Idx_03,BUY,7,173.6932714012159,-1215.8528998085112
2022-07-21,FX_05,BUY,1,103.2517940789198,-103.2517940789198
2022-07-22,Stock_06,SELL,3,175.10645063218846,738.5845683547122
2022-07-22,Stock_08,SELL,2,258.19229787270086,726.0225468121265
2022-07-22,Stock_11,SELL,1,424.5644270418832,424.5644270418832
2022-07-22,Stock_14,SELL,1,486.15274589381306,486.15274589381306
2022-07-22,Idx_02,SELL,3,129.07751048209832,387.23253144629496
2022-07-22,Stock_10,BUY,1,264.2964581315736,-256.1386142660069
2022-07-22,Idx_03,BUY,12,173.25605536770956,-2079.0726644125148
2022-07-22,FX_01,BUY,17,140.59725111747613,-2390.153268997094
2022-07-22,FX_05,BUY,10,103.18493323973968,-1031.8493323973967
2022-07-22,Idx_04,BUY,12,182.92268703622725,-2195.072244434727
2022-07-25,Stock_14,SELL,1,492.70021903196135,492.70021903196135
2022-07-25,FX_01,SELL,5,141.00750362957413,705.0375181478706
2022-07-25,FX_05,SELL,7,103.274908978381,722.924362848667
2022-07-25,Stock_01,BUY,4,144.89173312562144,-561.188519298341
2022-07-25,Stock_06,BUY,2,179.29763220117775,-505.64623046763234
2022-07-25,Stock_08,BUY,1,268.3086755714523,-378.3353654448778
2022-07-25,Idx_02,BUY,2,129.53595143464557,-259.07190286929114
2022-07-25,Idx_03,BUY,12,174.5950820660501,-2095.1409847926016
2022-07-25,Idx_04,BUY,5,181.3741235194308,-906.870617597154
2022-07-26,Stock_01,SELL,23,143.56350128088485,3202.9748487453426
2022-07-26,Stock_06,SELL,14,176.3851465150142,3467.4056521665193
2022-07-26,Stock_08,SELL,13,273.8197569434782,4998.304842546116
2022-07-26,Stock_10,SELL,3,268.72907507377914,782.0194647165441
2022-07-26,Stock_14,SELL,3,490.9074554146217,1472.722366243865
2022-07-26,Idx_02,SELL,1,128.52085949348773,128.52085949348773
2022-07-26,Idx_03,SELL,15,172.16296340870574,2582.444451130586
2022-07-26,FX_05,SELL,29,103.09042953471156,2989.6224565066354
2022-07-26,Idx_04,SELL,1,180.69243905454263,180.69243905454263
2022-07-26,FX_01,BUY,30,140.41535650312042,-4212.460695093612
2022-07-26,FX_06,BUY,1,107.05426084639248,-107.05426084639248
2022-07-27,Stock_08,SELL,87,278.726907674257,34468.12507354906
2022-07-27,Stock_10,SELL,3,269.01504364084474,780.6299959263664
2022-07-27,Stock_11,SELL,4,421.0131814537364,1684.0527258149457
2022-07-27,FX_05,SELL,1,103.38382269884738,103.38382269884738
2022-07-27,Stock_01,BUY,5,143.7254811528942,-695.1062429349334
2022-07-27,Stock_06,BUY,8,180.5407809456835,-2052.9804547073863
2022-07-27,Idx_02,BUY,2,130.91117870409863,-261.82235740819726
2022-07-27,Idx_03,BUY,20,176.2347430602171,-3524.6948612043425
2022-07-27,FX_01,BUY,157,142.1410472992411,-22316.144425980856
2022-07-27,Idx_04,BUY,5,180.96467972124964,-904.8233986062482
2022-07-28,Stock_01,SELL,7,144.81075095396687,981.2472470345717
2022-07-28,Stock_06,SELL,9,173.8987997917391,2205.572406842881
2022-07-28,Stock_14,SELL,2,506.88647188974255,1013.7729437794851
2022-07-28,Idx_02,SELL,4,131.4678433481647,525.8713733926588
2022-07-28,Idx_03,SELL,31,177.13653066939,5491.23245075109
2022-07-28,FX_05,SELL,6,103.3047745857323,619.8286475143939
2022-07-28,Stock_10,BUY,2,272.3323067928558,-527.2405034229043
2022-07-28,Stock_11,BUY,13,429.29933457745426,-5580.8913495069055
2022-07-28,FX_01,BUY,9,140.9231122088294,-1268.3080098794646
2022-07-28,Idx_04,BUY,2,181.62577287717903,-363.25154575435806
2022-07-29,Stock_01,SELL,4,149.02224315491011,578.7922677532656
2022-07-29,Stock_06,SELL,18,181.35767584735245,4593.89226912262
2022-07-29,Stock_10,SELL,6,274.93470060354747,1601.7415468740633
2022-07-29,Stock_11,SELL,6,432.6532475145335,2595.919485087201
2022-07-29,Stock_14,SELL,4,525.281885649236,2101.127542596944
2022-07-29,Idx_02,SELL,1,130.84570079490453,130.84570079490453
2022-07-29,Idx_03,SELL,5,179.5960279245559,897.9801396227795
2022-07-29,FX_01,SELL,110,140.72535721525935,15479.789293678528
2022-07-29,FX_05,SELL,17,102.98841325809632,1750.8030253876373
2022-07-29,FX_06,SELL,1,105.22591905581574,105.22591905581574
2022-07-29,Idx_04,SELL,6,181.28609812747732,1087.716588764864
2022-07-29,Stock_08,BUY,69,289.97566288784,-28156.780833099805
2022-08-01,Stock_01,SELL,96,148.5687119362441,13875.315841480235
2022-08-01,Stock_06,SELL,45,179.54628164378437,11330.546256057169
2022-08-01,Stock_08,SELL,43,285.0684516571138,17190.14465761034
2022-08-01,Stock_10,SELL,23,274.50571303538607,6142.193725086657
2022-08-01,Stock_11,SELL,5,428.5101895059513,2142.5509475297567
2022-08-01,Stock_14,SELL,14,514.2914151521497,7200.079812130096
2022-08-01,Idx_03,SELL,131,179.84192808040063,23559.292578532484
2022-08-01,FX_05,SELL,183,102.79114730665393,18810.77995711767
2022-08-01,Idx_04,SELL,159,180.18541502672176,28649.48098924876
2022-08-01,Idx_02,BUY,1,129.7323851622278,-129.7323851622278
2022-08-01,FX_01,BUY,135,140.23677599785424,-18931.96475971032
2022-08-01,FX_06,BUY,1,104.814699644883,-104.814699644883
2022-08-02,FX_01,SELL,15,139.53004223450648,2092.9506335175975
2022-08-02,Stock_01,BUY,1,150.31811318838535,-146.21644260236303
2022-08-02,Stock_06,BUY,4,173.54364022554216,-968.5820580079959
2022-08-02,Stock_08,BUY,5,285.37044722771094,-1990.8875277081256
2022-08-02,Stock_11,BUY,5,426.3400127294031,-2131.7000636470157
2022-08-02,Stock_14,BUY,8,502.20974274522456,-4017.6779419617965
2022-08-02,Idx_02,BUY,2,129.11025626442313,-258.22051252884626
2022-08-02,Idx_03,BUY,11,176.97258186171928,-1946.698400478912
2022-08-02,Idx_04,BUY,38,177.10648534044628,-6730.046442936959
2022-08-03,Stock_01,SELL,35,153.10416388120606,5196.268253350938
2022-08-03,Stock_08,SELL,31,280.01039389095735,12275.732652636076
2022-08-03,Stock_11,SELL,3,432.2586935320588,1296.7760805961766
2022-08-03,Stock_14,SELL,3,498.0006341793354,1494.001902538006
2022-08-03,Idx_03,SELL,410,178.01100884772532,72984.51362756739
2022-08-03,FX_05,SELL,36,103.12488644878104,3712.4959121561174
2022-08-03,Idx_04,SELL,3,176.6172068876865,529.8516206630595
2022-08-03,Stock_06,BUY,8,174.9288462319582,-1979.0783774827694
2022-08-03,Stock_10,BUY,5,274.8775207771596,-1332.7409621618483
2022-08-03,Idx_01,BUY,1140,97.16689072454425,-110770.25542598045
2022-08-03,Idx_02,BUY,1,130.12532089466993,-130.12532089466993
2022-08-03,FX_01,BUY,57,141.42024172348928,-8060.953778238889
2022-08-04,Stock_01,SELL,8,156.57057351682667,1218.7832189152537
2022-08-04,Stock_06,SELL,12,175.60370028313804,2969.292047936822
2022-08-04,Stock_08,SELL,8,269.8940565255042,3042.4350380409496
2022-08-04,Stock_10,SELL,30,275.59242483604197,8044.792879316978
2022-08-04,Stock_11,SELL,29,429.29933457745426,12449.680702746173
2022-08-04,Stock_14,SELL,6,513.589905780472,3081.539434682832
2022-08-04,Idx_02,SELL,2,131.04217548885336,262.0843509777067
2022-08-04,FX_05,SELL,88,102.77172910613471,9043.912161339855
2022-08-04,FX_06,SELL,1,104.74881953782592,104.74881953782592
2022-08-04,Idx_01,BUY,513,94.90925360441608,-48688.44709906545
2022-08-04,Idx_03,BUY,11,178.91284256822084,-1968.0412682504293
2022-08-04,FX_01,BUY,31,140.90876422066785,-4368.171690840703
2022-08-04,Idx_04,BUY,9,177.32900291332788,-1595.961026219951
2022-08-05,Stock_01,SELL,6,158.22274957688174,925.7644799690272
2022-08-05,Stock_10,SELL,1,277.966029906056,271.06413564967545
2022-08-05,Stock_11,SELL,1,435.6125322560312,435.6125322560312
2022-08-05,Idx_02,SELL,2,131.1731313072415,262.346262614483
2022-08-05,FX_01,SELL,31,139.36277178406976,4320.2459253061625
2022-08-05,FX_05,SELL,7,102.54622185256576,717.8235529679604
2022-08-05,Stock_06,BUY,23,176.45615873454815,-5656.026457311777
2022-08-05,Stock_08,BUY,1,274.8766910239455,-383.07577559930377
2022-08-05,Stock_14,BUY,2,526.2172314781396,-1052.4344629562793
2022-08-05,Idx_01,BUY,409,93.62549568689288,-38292.82773593919
2022-08-05,FX_06,BUY,1,104.85062718455468,-104.85062718455468
2022-08-05,Idx_04,BUY,21,177.95594420023883,-3737.0748282050154
2022-08-08,Stock_01,SELL,1,157.13747977580906,152.8973195694871
2022-08-08,Stock_08,SELL,2,275.3296944631659,774.929558407852
2022-08-08,Stock_10,SELL,2,278.9669198907855,542.8786863670103
2022-08-08,Stock_11,SELL,2,435.0206827290423,870.0413654580846
2022-08-08,Stock_14,SELL,1,523.2552332388475,523.2552332388475
2022-08-08,Idx_02,SELL,254,131.33686021886552,33359.56249559185
2022-08-08,FX_05,SELL,4,102.77320767836936,411.09283071347744
2022-08-08,FX_06,SELL,1,105.74100772198814,105.74100772198814
2022-08-08,Idx_04,SELL,8,181.63657668935403,1453.0926135148322
2022-08-08,Idx_01,BUY,38,94.24524467339758,-3581.319297589108
2022-08-08,FX_01,BUY,2,140.72756662131906,-281.4551332426381
2022-08-09,Idx_01,SELL,19,96.3700766299894,1831.0314559697986
2022-08-09,FX_01,SELL,21,139.63939468323528,2932.4272883479407
2022-08-09,Idx_04,SELL,8,178.7008586519687,1429.6068692157496
2022-08-09,Stock_01,BUY,5,157.13747977580906,-768.4223646561703
2022-08-09,Stock_06,BUY,3,184.09265560181296,-771.1976098159938
2022-08-09,Stock_08,BUY,9,280.61426403225704,-3526.6325372051338
2022-08-09,Stock_10,BUY,1,278.82390088968964,-272.6969040740552
2022-08-09,Stock_11,BUY,9,432.85050595249413,-3895.654553572447
2022-08-09,Stock_14,BUY,5,522.0081229122504,-2610.0406145612524
2022-08-09,FX_05,BUY,10,102.24681568587611,-1022.4681568587612
2022-08-10,Stock_06,SELL,10,186.25925860584155,2610.2675521329534
2022-08-10,Stock_08,SELL,5,282.57710415791945,1980.0407546988324
2022-08-10,Idx_01,SELL,62,87.38379653732214,5417.7953853139725
2022-08-10,Stock_01,BUY,14,159.5024076473258,-2173.8958906072126
2022-08-10,Stock_10,BUY,1,280.053649050223,-272.63694000422794
2022-08-10,Stock_11,BUY,1,435.8098278005453,-435.8098278005453
